# QMC Seed Set
# seed_set_id: phi_qmc_001
# qmc_type: sobol
# num_samples: 1000
# dimensions: 5
# seed: 42
# timestamp_utc: 2025-12-16T03:09:52.653333+00:00
# generator: scipy.stats.qmc
# scramble: true
#
row_id,dim_0,dim_1,dim_2,dim_3,dim_4
890,9.8401815909892321e-01,7.4720523413270712e-01,4.3986074347048998e-01,4.8659591097384691e-01,4.9613287299871445e-01
891,2.1885973680764437e-01,2.5537035148590803e-01,7.1842553280293941e-01,8.8660211116075516e-01,9.0856243204325438e-01
892,9.4940304756164551e-02,5.3534350544214249e-01,8.5846126545220613e-01,8.6107538361102343e-01,8.4333832748234272e-01
893,8.5793579369783401e-01,4.6526155993342400e-01,1.1212283186614513e-01,2.5791502743959427e-01,2.5171047542244196e-01
894,6.8299633450806141e-01,7.5980022642761469e-01,5.2306538447737694e-01,5.3197648189961910e-01,2.3280367255210876e-02
895,4.2662746645510197e-01,2.3665431607514620e-01,2.6012552436441183e-01,8.7010133080184460e-02,5.7178780715912580e-01
896,4.2285261489450932e-01,6.3150782790035009e-01,8.6624724138528109e-01,5.8727469108998775e-01,1.1711933463811874e-01
897,6.8627533502876759e-01,3.7398309540003538e-01,1.0428499989211559e-01,3.2203066162765026e-02,5.4074979852885008e-01
898,8.5483995825052261e-01,9.1461933217942715e-01,5.1516556367278099e-01,7.5816832203418016e-01,8.1218331493437290e-01
899,9.8532110452651978e-02,7.8908564522862434e-02,2.6785141881555319e-01,3.6130560189485550e-01,3.4567467216402292e-01
900,2.2437033522874117e-01,8.6085391882807016e-01,1.5916891768574715e-01,3.8637844938784838e-01,4.0253709256649017e-01
901,9.7900353092700243e-01,1.3464022893458605e-01,9.3675623741000891e-01,9.8633415251970291e-01,9.3984553497284651e-01
902,5.6211177166551352e-01,5.9348946809768677e-01,4.6332989353686571e-01,2.1352013014256954e-01,7.0746024139225483e-01
903,2.9701439943164587e-01,4.1396767273545265e-01,6.9501896761357784e-01,6.5918867569416761e-01,1.3490301463752985e-01
904,3.2740848325192928e-01,9.8968792334198952e-01,4.0493297390639782e-01,8.7861086893826723e-01,5.9507478866726160e-01
905,5.6345599703490734e-01,1.2864351272583008e-02,6.2832099664956331e-01,4.9422381818294525e-01,6.1581494286656380e-02
906,8.9562712982296944e-01,7.1414477843791246e-01,2.2476465161889791e-01,7.0575474016368389e-01,2.9013662319630384e-01
907,1.5100848302245140e-01,2.8425724152475595e-01,9.9600457772612572e-01,1.6707612108439207e-01,8.6650803685188293e-01
908,2.6875429786741734e-02,5.0229853577911854e-01,5.7355533447116613e-01,7.9386992380023003e-02,8.8528358284384012e-01
909,7.6975838933140039e-01,4.9416393600404263e-01,3.3454223349690437e-01,5.3996867965906858e-01,4.5783887244760990e-01
910,6.8932473193854094e-01,7.9334462713450193e-01,8.0064435862004757e-01,2.5027890969067812e-01,1.9020506273955107e-01
911,4.5154153089970350e-01,2.0726813282817602e-01,4.5029503293335438e-02,8.6907295882701874e-01,6.5289849787950516e-01
912,4.9690838530659676e-01,7.7275566663593054e-01,6.7699703946709633e-01,2.3128280974924564e-01,3.3176155295222998e-01
913,7.3771378025412560e-01,2.3346642684191465e-01,4.1503378655761480e-01,6.4594353642314672e-01,7.6360031589865685e-01
914,7.8765442036092281e-01,5.5611143074929714e-01,9.5086952764540911e-01,4.3538917694240808e-01,5.2732692379504442e-01
915,4.0223388001322746e-02,4.3863615579903126e-01,2.0355448685586452e-01,9.4184099510312080e-01,6.8053839728236198e-02
916,1.6414114367216825e-01,7.1914313081651926e-01,3.4452103544026613e-01,8.1071908865123987e-01,1.8007568176835775e-01
917,9.1373510938137770e-01,2.7366493362933397e-01,6.2210924737155437e-01,3.1986420229077339e-01,7.2479896619915962e-01
918,6.1163308564573526e-01,9.5153442025184631e-01,2.3697208613157272e-02,6.0857740975916386e-01,9.8452413547784090e-01
919,3.7299062404781580e-01,5.2748117595911026e-02,7.5538729783147573e-01,2.2009684704244137e-02,4.2036213539540768e-01
920,2.5250960141420364e-01,5.9822270646691322e-01,9.0398996137082577e-02,3.0295369867235422e-01,8.1742913089692593e-01
921,5.1287579536437988e-01,4.0311023592948914e-01,8.1378803029656410e-01,8.2775164768099785e-01,2.7670415211468935e-01
922,9.6171016432344913e-01,8.2292358297854662e-01,2.8527650795876980e-01,1.0080982930958271e-01,1.2996647506952286e-02
923,2.1040433831512928e-01,1.7474714759737253e-01,5.5651732999831438e-01,5.2989935036748648e-01,5.8115600701421499e-01
924,8.4293133579194546e-02,8.9428022690117359e-01,8.8417489640414715e-01,7.2339339740574360e-01,6.7071787826716900e-01
925,8.3782292809337378e-01,1.0535672865808010e-01,1.4516090322285891e-01,1.5371089335530996e-01,2.3488181550055742e-01
926,6.3676304090768099e-01,6.8508229684084654e-01,7.3624872323125601e-01,9.2750147823244333e-01,4.7516800090670586e-01
927,3.7862081546336412e-01,3.1821690406650305e-01,4.8063285276293755e-01,4.4960660859942436e-01,9.3044283892959356e-01
928,4.0351186972111464e-01,9.3231827393174171e-01,2.4404403567314148e-01,9.0955905616283417e-03,1.4685709122568369e-01
929,6.4311420451849699e-01,6.5357983112335205e-02,9.7280320059508085e-01,6.1031729821115732e-01,6.9551762379705906e-01
930,8.1973783764988184e-01,6.4505625981837511e-01,3.7637575808912516e-01,3.3625634666532278e-01,9.6693203877657652e-01
931,7.1136170066893101e-02,3.5628200415521860e-01,6.5298673696815968e-01,7.8316037543118000e-01,3.7545441836118698e-01
932,1.9721662625670433e-01,5.7579004950821400e-01,7.9303751979023218e-01,9.6450843568891287e-01,3.7279215548187494e-01
933,9.4365536049008369e-01,4.2751873098313808e-01,4.8653313890099525e-02,4.0826140530407429e-01,7.8506963141262531e-01
934,5.1919668726623058e-01,8.4730501007288694e-01,5.8262652903795242e-01,6.3542113825678825e-01,5.5273390095680952e-01
935,2.7743141911923885e-01,1.5234179701656103e-01,3.2164059858769178e-01,2.3735249880701303e-01,1.0514666140079498e-01
936,3.4713117685168982e-01,6.9668806996196508e-01,5.1590570341795683e-01,4.5677284803241491e-01,6.2581199407577515e-01
937,6.0623518284410238e-01,2.9805005621165037e-01,2.6322075724601746e-01,9.1611904837191105e-01,2.1728773694485426e-01
938,9.3083654064685106e-01,9.7589344345033169e-01,8.5232398100197315e-01,1.2768383696675301e-01,4.4588479585945606e-01
939,1.7829713691025972e-01,3.0319394543766975e-02,1.1428722087293863e-01,7.4521188531070948e-01,8.9722620043903589e-01
940,5.4410129785537720e-02,8.1080181244760752e-01,4.4310469366610050e-01,5.0123598054051399e-01,8.5452393442392349e-01
941,8.0472556501626968e-01,1.9347484130412340e-01,7.1141468081623316e-01,1.1805485282093287e-01,3.0210929643362761e-01
942,7.3234614916145802e-01,5.1609349250793457e-01,1.8476568441838026e-01,8.2839892711490393e-01,3.4464010968804359e-02
943,4.7101817466318607e-01,4.7670841589570045e-01,9.0717739611864090e-01,2.9089570976793766e-01,6.2218847218900919e-01
944,4.5400996226817369e-01,5.4231682792305946e-01,3.0841678474098444e-01,6.8443186581134796e-01,4.2403736524283886e-01
945,7.1811408270150423e-01,4.5609107613563538e-01,5.3717696107923985e-01,1.9285934139043093e-01,9.8084510583430529e-01
946,7.6048494782298803e-01,7.5529907364398241e-01,6.5794341266155243e-02,9.8227111529558897e-01,7.4458318576216698e-01
947,4.8909252509474754e-03,2.4725935701280832e-01,8.4240621607750654e-01,3.9501626603305340e-01,1.6028003301471472e-01
948,1.2905472703278065e-01,9.6532949991524220e-01,7.3256380856037140e-01,3.5755906533449888e-01,8.7808003649115562e-02
949,8.8632340170443058e-01,3.5292720422148705e-02,4.8817871045321226e-01,7.7296699397265911e-01,5.0756130088120699e-01
950,5.9227561950683594e-01,7.3660020064562559e-01,8.9713762048631907e-01,6.1646357178688049e-02,7.6724453642964363e-01
951,3.2984615117311478e-01,2.5987152662128210e-01,1.3615067489445210e-01,5.6887589860707521e-01,3.2811350282281637e-01
952,2.9554583225399256e-01,8.3647213783115149e-01,9.5556127466261387e-01,8.4982176404446363e-01,9.1065861936658621e-01
953,5.3233768884092569e-01,1.5704617928713560e-01,2.0287531707435846e-01,2.8082638047635555e-01,4.9496364966034889e-01
954,9.8923106770962477e-01,6.1592153273522854e-01,6.6693371813744307e-01,5.5391076952219009e-01,2.3120658565312624e-01
955,2.4538537394255400e-01,3.8955953903496265e-01,4.2889606207609177e-01,7.6733541674911976e-02,6.7439690791070461e-01
956,1.1951640062034130e-01,6.7153326515108347e-01,7.3625845834612846e-03,1.7657444626092911e-01,5.7751178648322821e-01
957,8.6509778164327145e-01,3.3591834921389818e-01,7.7567346394062042e-01,7.0059467572718859e-01,1.6644697636365891e-02
958,6.5647098049521446e-01,8.7658092379570007e-01,3.7403877265751362e-01,4.7441150527447462e-01,2.5694998819380999e-01
959,4.2141481116414070e-01,1.1890790238976479e-01,5.9645149949938059e-01,9.0275382064282894e-01,8.3719475381076336e-01
960,4.1277598030865192e-01,8.5433197114616632e-01,3.4311131946742535e-01,2.6783683337271214e-01,6.9209158048033714e-01
961,6.6510033048689365e-01,1.4310670364648104e-01,5.6503572035580873e-01,8.5536408331245184e-01,1.5127502288669348e-01
962,8.7203149497509003e-01,5.6731421500444412e-01,3.8904569111764431e-02,6.5674276091158390e-02,3.8763996772468090e-01
963,1.1259227246046066e-01,4.3427498266100883e-01,8.0672721192240715e-01,5.5752277746796608e-01,9.5570774096995592e-01
964,2.3675417620688677e-01,6.5428275521844625e-01,6.3542264606803656e-01,6.8821552488952875e-01,7.9632248356938362e-01
965,9.9786805082112551e-01,3.4924644511193037e-01,3.9787316694855690e-01,1.8077391758561134e-01,3.6057794746011496e-01
966,5.3926378395408392e-01,9.2555345408618450e-01,9.8645854555070400e-01,8.9230486191809177e-01,1.0076122544705868e-01
967,2.8861408587545156e-01,7.3825249448418617e-02,2.3426097352057695e-01,4.7668081428855658e-01,5.5612758267670870e-01
968,3.3683328144252300e-01,5.2447218634188175e-01,9.2867912817746401e-01,1.9598307553678751e-01,2.0510410238057375e-01
969,5.8528283797204494e-01,4.7004575841128826e-01,1.6720394603908062e-01,6.7288434132933617e-01,6.3703439198434353e-01
970,8.7763116881251335e-01,8.0392158310860395e-01,7.0163587853312492e-01,4.0007028169929981e-01,9.0065034385770559e-01
971,1.3775274530053139e-01,2.0255912002176046e-01,4.5676245447248220e-01,9.6879327949136496e-01,4.4146877899765968e-01
972,1.1885673739016056e-02,9.8256469890475273e-01,9.6691135317087173e-02,7.7572456188499928e-01,3.0649664718657732e-01
973,7.5349978450685740e-01,2.1949298679828644e-02,8.7379139568656683e-01,3.4759838040918112e-01,8.5112835280597210e-01
974,7.0941421668976545e-01,6.8761235941201448e-01,2.7690523583441973e-01,5.7356365863233805e-01,6.1093372013419867e-01
975,4.6270034741610289e-01,3.0493885371834040e-01,5.0615358911454678e-01,4.9755509942770004e-02,4.6680133789777756e-02
976,4.7996313497424126e-01,7.4531075451523066e-01,1.5374614205211401e-01,9.1384980641305447e-01,9.6962277125567198e-01
977,7.2341066971421242e-01,2.5334999430924654e-01,8.7566964700818062e-01,4.6722173970192671e-01,4.3622105568647385e-01
978,7.9797400347888470e-01,9.5804873853921890e-01,4.7449367307126522e-01,7.4101236183196306e-01,1.6469598654657602e-01
979,6.1152106150984764e-02,4.4274013489484787e-02,7.4231530446559191e-01,1.4006303995847702e-01,7.4115898646414280e-01
980,1.8723446410149336e-01,7.6181391533464193e-01,8.2090392522513866e-01,1.1444279272109270e-01,5.1095682661980391e-01
981,9.2189342807978392e-01,2.3854211252182722e-01,8.3355461247265339e-02,5.1229529827833176e-01,8.3420589566230774e-02
982,5.9949123952537775e-01,5.3332887403666973e-01,5.4695514496415854e-01,2.8535345755517483e-01,3.1589743588119745e-01
983,3.5388077143579721e-01,4.6336517669260502e-01,2.9475846514105797e-01,8.4138840716332197e-01,7.7849935181438923e-01
984,2.7074851095676422e-01,8.8371090032160282e-01,6.1401598528027534e-01,6.2220821250230074e-01,4.9054578132927418e-01
985,5.2588524669408798e-01,1.1007337085902691e-01,3.5254169907420874e-01,4.4077634811401367e-03,9.1408471856266260e-01
986,9.5253165252506733e-01,6.6291627567261457e-01,7.6201845426112413e-01,7.9312100820243359e-01,6.8562114238739014e-01
987,1.8833454884588718e-01,3.4234271105378866e-01,1.7146041616797447e-02,3.3349883090704679e-01,2.1902098041027784e-01
988,6.4445643685758114e-02,6.2476275488734245e-01,4.0742567647248507e-01,4.2173918895423412e-01,2.8858849778771400e-02
989,8.2641877885907888e-01,3.8243625313043594e-01,6.8452492170035839e-01,9.5945447217673063e-01,5.6625887099653482e-01
990,6.5199812967330217e-01,8.3005443681031466e-01,2.1262445673346519e-01,2.4890009034425020e-01,8.3380112797021866e-01
991,3.9463742543011904e-01,1.6566982958465815e-01,9.4187191780656576e-01,6.3229733705520630e-01,2.6133548747748137e-01
992,3.8536379765719175e-01,5.8477152325212955e-01,7.0480240415781736e-01,8.1474688649177551e-01,5.3636245150119066e-01
993,6.3001439254730940e-01,4.2048181407153606e-01,4.4967488944530487e-01,3.0851120222359896e-01,1.2051492743194103e-01
994,8.2888654712587595e-01,8.6812728922814131e-01,9.1525916941463947e-01,5.1885529886931181e-01,3.5692943539470434e-01
995,9.3235285021364689e-02,1.2565154489129782e-01,1.7673338297754526e-01,1.0440665297210217e-01,7.9996719583868980e-01
996,2.1715495362877846e-01,9.0809662267565727e-01,2.5416209734976292e-01,1.4131643902510405e-01,9.5202917326241732e-01
997,9.5496914908289909e-01,8.7617941200733185e-02,5.2491465304046869e-01,7.2760820202529430e-01,3.9131470583379269e-01
998,5.0393179617822170e-01,6.4048791397362947e-01,1.2187615316361189e-01,4.3917295336723328e-01,1.3147888239473104e-01
999,2.6144413463771343e-01,3.6670112702995539e-01,8.4477689117193222e-01,9.2975545395165682e-01,7.1187626197934151e-01
